Time,Date,Latitude,Longitude,Total PDCP DL Throughput,Total PDCP UL Throughput,PDSCH Phy Throughput (kbps),PUSCH Phy Throughput (kbps),PDSCH Resource Blocks Allocated (Allocated Subframes Only),PDSCH Resource Block Allocation (%),PUSCH Resource Blocks Allocated (Allocated Subframes Only),Number of PUSCH Resource Blocks,Number of PDSCH Resource Blocks,PDCP Throughput DL (kbps),PDCP Throughput UL (kbps),PHY Layer Throughput PDSCH (kbps),PHY Layer Throughput PUSCH (kbps),RLC Throughput DL (kbps)(LTE Throughputs from Data Collector),RLC Throughput UL (kbps)(LTE Throughputs from Data Collector)
3753.0,2022-03-21,7.304705,5.14534,0.779999971,1.159999967,1.139999986,150.7799988,9.800000191,0.400000006,2.0,0.300000012,0.400000006,0.779999971,1.159999967,15.72999954,156.7799988,0.670000017,0.850000024
3755.0,2022-03-21,7.3045735,5.145649,0.779999971,1.080000043,2.680000067,133.1799927,7.0,0.439999998,2.099999905,0.300000012,0.400000006,0.779999971,1.639999986,14.59000015,137.0700073,0.649999976,1.580000043
3757.0,2022-03-21,7.3044435,5.1459535,1.460000038,2.779999971,1.960000038,140.3699951,5.0,0.330000013,2.299999952,0.400000006,0.300000012,1.460000038,2.400000095,3.859999895,143.9900055,1.899999976,2.430000067
3759.0,2022-03-21,7.3043175,5.1462585,0.779999971,2.549999952,1.649999976,144.4199982,5.800000191,0.140000001,2.0,0.300000012,0.100000001,0.629999995,2.039999962,3.5,152.5700073,1.019999981,2.029999971
3801.0,2022-03-21,7.3041855,5.1465655,0.879999995,1.320000052,3.230000019,137.9799957,7.199999809,0.079999998,2.099999905,0.200000003,0.100000001,1.25,1.5,4.559999943,141.8899994,1.309999943,1.879999995
3803.0,2022-03-21,7.3040565,5.146879,0.75,1.25,2.230000019,126.5599976,3.700000048,0.140000001,2.0,0.300000012,0.100000001,0.779999971,1.429999948,1.870000005,154.1699982,0.649999976,1.070000052
3805.0,2022-03-21,7.303931,5.147189,0.779999971,0.519999981,1.75,130.7599945,4.699999809,0.200000003,2.099999905,0.300000012,0.200000003,0.939999998,1.090000033,34.66999817,133.4799957,0.970000029,0.75999999
3807.0,2022-03-21,7.303811,5.147475,1.610000014,2.539999962,3.950000048,100.5699997,7.199999809,0.029999999,2.200000048,0.0,0.0,1.559999943,2.380000114,6.869999886,102.0800018,1.429999948,2.50999999
3809.0,2022-03-21,7.303702,5.147725,1.529999971,2.559999943,4.710000038,49.38999939,6.300000191,0.01,2.799999952,0.100000001,0.0,1.730000019,2.460000038,3.089999914,61.20000076,1.529999971,3.230000019
3811.0,2022-03-21,7.3036175,5.1479115,1.230000019,2.140000105,2.690000057,152.8600006,6.300000191,0.209999993,2.0,0.400000006,0.200000003,0.779999971,1.799999952,3.940000057,159.25,1.5,2.150000095
3813.0,2022-03-21,7.303554,5.1480465,0.779999971,1.039999962,1.710000038,153.5399933,3.700000048,0.200000003,2.0,0.300000012,0.200000003,0.779999971,1.039999962,1.889999986,162.2100067,0.99000001,1.389999986
3815.0,2022-03-21,7.3034865,5.1481865,0.779999971,1.090000033,2.910000086,154.2299957,4.800000191,1.139999986,1.899999976,0.400000006,1.100000024,1.049999952,1.460000038,1.350000024,151.4700012,0.649999976,0.839999974
3817.0,2022-03-21,7.303419,5.1483195,0.699999988,1.230000019,1.0,163.6000061,4.800000191,0.170000002,2.0,0.400000006,0.200000003,0.699999988,1.230000019,11.21000004,164.8999939,0.649999976,2.049999952
3819.0,2022-03-21,7.3033775,5.148401,1.149999976,2.269999981,3.289999962,163.0700073,5.900000095,0.270000011,2.099999905,0.400000006,0.300000012,1.139999986,2.269999981,14.73999977,156.9299927,1.230000019,1.75999999
3821.0,2022-03-21,7.303343,5.148469,1.24000001,2.339999914,2.680000067,83.66000366,7.400000095,0.02,2.700000048,0.0,0.0,1.24000001,2.130000114,5.539999962,107.3300018,2.920000076,2.099999905
3823.0,2022-03-21,7.3032975,5.148557,0.779999971,1.639999986,2.029999971,111.0100021,4.800000191,0.189999998,2.400000095,0.300000012,0.200000003,0.779999971,1.320000052,2.019999981,110.2099991,0.670000017,1.870000005
3827.0,2022-03-21,7.3032,5.1487325,0.779999971,1.370000005,2.00999999,107.4199982,4.400000095,0.379999995,2.299999952,0.300000012,0.400000006,1.049999952,1.830000043,6.639999866,110.9199982,0.980000019,1.980000019
3829.0,2022-03-21,7.3031735,5.1487815,1.059999943,1.799999952,2.890000105,110.9000015,3.799999952,0.170000002,2.099999905,0.300000012,0.200000003,1.159999967,2.119999886,4.900000095,114.9800034,1.230000019,1.690000057
3831.0,2022-03-21,7.303136,5.148849,0.779999971,2.430000067,5.909999847,117.75,4.199999809,0.150000006,2.200000048,0.300000012,0.100000001,0.519999981,2.119999886,5.650000095,122.2200012,0.680000007,1.679999948
3833.0,2022-03-21,7.303084,5.148943,0.779999971,1.679999948,2.160000086,116.2200012,4.400000095,0.129999995,2.099999905,0.300000012,0.100000001,0.779999971,1.340000033,39.61000061,120.3499985,0.670000017,2.140000105
3835.0,2022-03-21,7.3030375,5.1490275,0.779999971,1.210000038,1.74000001,108.1600037,5.0,0.400000006,2.099999905,0.200000003,0.400000006,0.779999971,1.24000001,11.43999958,110.8899994,0.680000007,1.029999971
