,Time,Date,Latitude,Longitude,Authentication Failure,No Service Mode,Call End,Dropped Call,Blocked Call,Call Established,Call Re-established,Call Setup,Call Attempt Retry,Call Attempt,Call Initiation,Handover Failure,Handover Intracell,Handover,"Missing GSM Neighbor, GSM Symmetry","Missing WCDMA Intra-frequency Neighbor, based on DN reporting",Distance-to-cell (km): Top #1,RxLevFull (dBm) - .Server,RxLevSub (dBm) - .Server,RxQual Full,Timing Advance,Agg. Active RSCP (dBm),Agg. Active Ec/Io (dB),UE Received Power (RSSI - dBm): Top #1,UE Received Power (RSSI - dBm): Top #2
,23:58:03.227,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:06.462,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:09.524,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:12.569,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:15.629,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:18.686,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:21.710,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:24.736,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:27.764,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,23:58:30.806,2/17/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:40.940,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:43.980,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:46.990,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:50.017,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:53.093,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:56.158,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:01:59.178,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:02.247,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:05.292,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:08.331,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:11.359,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:14.385,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:17.412,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:20.455,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:23.495,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:26.525,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:29.554,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:32.622,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:35.677,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:38.705,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:41.733,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:44.758,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:47.799,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:50.841,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:53.869,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:56.896,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:02:59.922,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:02.949,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:05.991,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:09.017,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:12.058,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:15.085,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:03:18.110,2/18/2022,7.2971130,5.1345830,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:23:21.000,2/18/2022,7.3067950,5.1397550,,,,,,,,,,,,,,,,,,,,,,-67.0,-10.4,-56.9,
,00:23:23.000,2/18/2022,7.3067950,5.1397551,,,,,,,,,,,,,,,,,,,,,,-66.4,-9.6,-56.7,
,00:23:25.000,2/18/2022,7.3067950,5.1397553,,,,,,,,,,,,,,,,,,,,,,-67.8,-12.2,-55.3,
,00:23:27.000,2/18/2022,7.3067950,5.1397554,,,,,,,,,,,,,,,,,,,,,,-67.1,-14.5,-52.6,
,00:23:29.000,2/18/2022,7.3067950,5.1397556,,,,,,,,,,,,,,,,,,,,,,-66.5,-10.0,-56.1,
,00:23:31.000,2/18/2022,7.3067950,5.1397557,,,,,,,,,,,,,,,,,,,,,,-67.6,-14.5,-52.9,
,00:23:33.000,2/18/2022,7.3067950,5.1397559,,,,,,,,,,,,,,,,,,,,,,-67.0,-13.2,-53.8,
,00:23:35.000,2/18/2022,7.3067950,5.1397560,,,,,,,,,,,,,,,,,,,,,,-67.0,-12.3,-54.6,
,00:23:37.000,2/18/2022,7.3067950,5.1397562,,,,,,,,,,,,,,,,,,,,,,-65.3,-11.3,-54.0,
,00:23:39.000,2/18/2022,7.3067950,5.1397563,,,,,,,,,,,,,,,,,,,,,,-69.0,-14.9,-53.1,
,00:23:41.000,2/18/2022,7.3067950,5.1397565,,,,,,,,,,,,,,,,,,,,,,-65.4,-13.2,-52.0,
,00:23:43.000,2/18/2022,7.3067950,5.1397567,,,,,,,,,,,,,,,,,,,,,,-64.7,-14.1,-50.6,
,00:23:45.000,2/18/2022,7.3067950,5.1397568,,,,,,,,,,,,,,,,,,,,,,-65.3,-14.0,-51.2,
,00:23:47.000,2/18/2022,7.3067950,5.1397570,,,,,,,,,,,,,,,,,,,,,,-68.0,-14.5,-53.2,
,00:23:49.000,2/18/2022,7.3068025,5.1397590,,,,,,,,,,,,,,,,,,,,,,-64.9,-14.5,-49.9,
,00:23:51.000,2/18/2022,7.3068178,5.1397578,,,,,,,,,,,,,,,,,,,,,,-66.4,-13.7,-52.1,
,00:23:53.000,2/18/2022,7.3068505,5.1397548,,,,,,,,,,,,,,,,,,,,,,-62.4,-13.4,-49.0,
,00:23:55.000,2/18/2022,7.3068990,5.1397640,,,,,,,,,,,,,,,,,,,,,,-63.7,-13.8,-49.9,
,00:23:57.000,2/18/2022,7.3069320,5.1397800,,,,,,,,,,,,,,,,,,,,,,-61.7,-13.4,-48.3,
,00:23:59.000,2/18/2022,7.3069450,5.1397900,,,,,,,,,,,,,,,,,,,,,,-58.2,-13.3,-44.9,
,00:24:01.000,2/18/2022,7.3069545,5.1397965,,,,,,,,,,,,,,,,,,,,,,-58.0,-12.6,-45.3,
,00:24:03.000,2/18/2022,7.3069600,5.1398045,,,,,,,,,,,,,,,,,,,,,,-59.9,-12.3,-47.2,
,00:24:05.000,2/18/2022,7.3069720,5.1398160,,,,,,,,,,,,,,,,,,,,,,-63.8,-13.8,-49.9,
,00:24:07.000,2/18/2022,7.3069875,5.1398405,,,,,,,,,,,,,,,,,,,,,,-61.2,-12.3,-48.4,
,00:24:09.000,2/18/2022,7.3069928,5.1398693,,,,,,,,,,,,,,,,,,,,,,-63.0,-11.9,-51.2,
,00:24:11.000,2/18/2022,7.3069910,5.1398940,,,,,,,,,,,,,,,,,,,,,,-65.5,-11.4,-54.1,
,00:24:13.000,2/18/2022,7.3069850,5.1399200,,,,,,,,,,,,,,,,,,,,,,-65.4,-13.6,-51.7,
,00:24:15.000,2/18/2022,7.3069790,5.1399410,,,,,,,,,,,,,,,,,,,,,,-72.4,-14.7,-57.3,
,00:24:17.000,2/18/2022,7.3069735,5.1399590,,,,,,,,,,,,,,,,,,,,,,-70.9,-13.3,-57.1,
,00:24:19.000,2/18/2022,7.3069645,5.1399855,,,,,,,,,,,,,,,,,,,,,,-69.8,-15.1,-54.4,
,00:24:21.000,2/18/2022,7.3069535,5.1400150,,,,,,,,,,,,,,,,,,,,,,-66.5,-13.8,-52.7,
,00:24:23.000,2/18/2022,7.3069425,5.1400425,,,,,,,,,,,,,,,,,,,,,,-68.3,-12.6,-55.1,
,00:24:25.000,2/18/2022,7.3069300,5.1400750,,,,,,,,,,,,,,,,,,,,,,-68.7,-13.1,-55.0,
,00:24:27.000,2/18/2022,7.3069160,5.1401115,,,,,,,,,,,,,,,,,,,,,,-68.1,-14.4,-53.5,
,00:24:29.000,2/18/2022,7.3069045,5.1401415,,,,,,,,,,,,,,,,,,,,,,-71.7,-15.4,-56.1,
,00:24:31.000,2/18/2022,7.3068910,5.1401735,,,,,,,,,,,,,,,,,,,,,,-70.6,-15.8,-54.8,
,00:24:33.000,2/18/2022,7.3068710,5.1402110,,,,,,,,,,,,,,,,,,,,,,-69.9,-13.0,-56.8,
,00:24:35.000,2/18/2022,7.3068465,5.1402575,,,,,,,,,,,,,,,,,,,,,,-73.6,-14.3,-59.1,
,00:24:37.000,2/18/2022,7.3068205,5.1403140,,,,,,,,,,,,,,,,,,-60.9,-60.3,3.7,1.0,-73.0,-14.9,-58.1,
,00:24:39.000,2/18/2022,7.3067935,5.1403770,,,,,,,,,,,,,,,,,,-58.0,-60.7,0.0,0.0,,,,
,00:24:41.000,2/18/2022,7.3067690,5.1404335,,,,,,,,,,,,,,,,,,-57.0,-58.2,2.4,,,,,
,00:24:43.000,2/18/2022,7.3067460,5.1404815,,,,,,,,,,,,,,,,,,-51.0,-50.8,0.3,0.0,,,,
,00:24:45.000,2/18/2022,7.3067230,5.1405250,,,,,,,,,,,,,,,,,,-53.3,-53.0,0.0,,,,,
,00:24:47.000,2/18/2022,7.3067065,5.1405585,,,,,,,,,,,,,,,,,,-56.7,-56.8,0.3,,,,,
,00:24:49.000,2/18/2022,7.3066935,5.1405855,,,,,,,,,,,,,,,,,,-57.3,-57.0,1.9,,,,,
,00:24:51.000,2/18/2022,7.3066775,5.1406175,,,,,,,,,,,,,,,,,,-61.4,-61.5,0.0,,,,,
,00:24:53.000,2/18/2022,7.3066635,5.1406485,,,,,,,,,,,,,,,,,,-59.8,-59.9,0.0,,,,,
,00:24:55.000,2/18/2022,7.3066535,5.1406725,,,,,,,,,,,,,,,,,,-59.5,-59.7,0.3,,,,,
,00:24:57.000,2/18/2022,7.3066400,5.1407050,,,,,,,,,,,,,,,,,,-57.1,-57.2,1.6,,,,,
,00:24:59.000,2/18/2022,7.3066230,5.1407485,,,,,,,,,,,,,,,,,,-55.6,-55.3,0.0,,,,,
,00:25:01.000,2/18/2022,7.3066005,5.1408055,,,,,,,,,,,,,,,,,,-60.1,-61.1,1.9,,,,,
,00:25:03.000,2/18/2022,7.3065635,5.1408925,,,,,,,,,,,,,,,,,,-59.4,-58.3,0.8,,,,,
,00:25:05.000,2/18/2022,7.3065135,5.1410075,,,,,,,,,,,,,,,,,,-59.6,-59.9,0.0,,,,,
,00:25:07.000,2/18/2022,7.3064590,5.1411360,,,,,,,,,,,,,,,,,,-60.6,-60.2,0.6,,,,,
,00:25:09.000,2/18/2022,7.3063990,5.1412765,,,,,,,,,,,,,,,,,,-62.4,-61.4,0.2,,,,,
,00:25:11.000,2/18/2022,7.3063325,5.1414320,,,,,,,,,,,,,,,,,,-63.7,-65.2,0.8,,,,,
,00:25:13.000,2/18/2022,7.3062625,5.1415985,,,,,,,,,,,,,,,,,,-66.2,-65.8,0.3,,,,,
,00:25:15.000,2/18/2022,7.3061885,5.1417775,,,,,,,,,,,,,,,,,,-67.2,-67.0,0.6,,,,,
,00:25:17.000,2/18/2022,7.3061150,5.1419645,,,,,,,,,,,,,,,,,,-66.5,-67.6,0.8,,,,,
,00:25:19.000,2/18/2022,7.3060425,5.1421565,,,,,,,,,,,,,,,,,,-65.7,-65.9,1.9,,,,,
,00:25:20.449,2/18/2022,7.3059899,5.1423018,,,,,,,,,,,,,,Handover,,,,,,,,,,,
,00:25:21.000,2/18/2022,7.3059700,5.1423575,,,,,,,,,,,,,,,,,,-67.2,-67.0,5.0,1.0,,,,
,00:25:23.000,2/18/2022,7.3058885,5.1425645,,,,,,,,,,,,,,,,,,-58.2,-57.7,1.1,,,,,
,00:25:25.000,2/18/2022,7.3057995,5.1427780,,,,,,,,,,,,,,,,,,-57.8,-57.5,0.0,,,,,
,00:25:27.000,2/18/2022,7.3057065,5.1430025,,,,,,,,,,,,,,,,,,-63.8,-63.0,0.0,,,,,
,00:25:29.000,2/18/2022,7.3056120,5.1432345,,,,,,,,,,,,,,,,,,-60.8,-61.3,0.0,,,,,
,00:25:31.000,2/18/2022,7.3055140,5.1434650,,,,,,,,,,,,,,,,,,-64.9,-63.4,1.4,,,,,
,00:25:33.000,2/18/2022,7.3054175,5.1436965,,,,,,,,,,,,,,,,,,-63.7,-63.4,0.0,0.0,,,,
,00:25:35.000,2/18/2022,7.3053200,5.1439325,,,,,,,,,,,,,,,,,,-64.9,-62.9,0.0,,,,,
,00:25:37.000,2/18/2022,7.3052175,5.1441720,,,,,,,,,,,,,,,,,,-66.6,-65.5,0.0,,,,,
,00:25:39.000,2/18/2022,7.3051160,5.1444150,,,,,,,,,,,,,,,,,,-65.4,-63.1,2.1,1.0,,,,
,00:25:41.000,2/18/2022,7.3050110,5.1446590,,,,,,,,,,,,,,,,,,-65.5,-64.8,1.0,,,,,
,00:25:43.000,2/18/2022,7.3049100,5.1449025,,,,,,,,,,,,,,,,,,-65.7,-65.4,0.0,,,,,
,00:25:45.000,2/18/2022,7.3048100,5.1451440,,,,,,,,,,,,,,,,,,-66.5,-66.0,0.3,,,,,
,00:25:47.000,2/18/2022,7.3047080,5.1453885,,,,,,,,,,,,,,,,,,-68.4,-68.0,1.1,,,,,
,00:25:49.000,2/18/2022,7.3046075,5.1456330,,,,,,,,,,,,,,,,,,-73.2,-72.5,1.4,,,,,
,00:25:51.000,2/18/2022,7.3045075,5.1458700,,,,,,,,,,,,,,,,,,-72.9,-72.5,1.6,,,,,
,00:25:53.000,2/18/2022,7.3044110,5.1461000,,,,,,,,,,,,,,,,,,-70.6,-70.8,0.6,,,,,
,00:25:55.000,2/18/2022,7.3043155,5.1463230,,,,,,,,,,,,,,,,,,-73.0,-73.2,1.2,,,,,
,00:25:57.000,2/18/2022,7.3042275,5.1465330,,,,,,,,,,,,,,,,,,-75.4,-75.9,2.6,,,,,
,00:25:59.000,2/18/2022,7.3041485,5.1467185,,,,,,,,,,,,,,,,,,-73.2,-73.4,0.3,,,,,
,00:26:01.000,2/18/2022,7.3040800,5.1468800,,,,,,,,,,,,,,,,,,-74.8,-73.6,0.8,,,,,
,00:26:03.000,2/18/2022,7.3040265,5.1470065,,,,,,,,,,,,,,,,,,-79.4,-80.6,3.3,,,,,
,00:26:05.000,2/18/2022,7.3039865,5.1471035,,,,,,,,,,,,,,,,,,-74.5,-73.2,1.4,,,,,
,00:26:07.000,2/18/2022,7.3039565,5.1471785,,,,,,,,,,,,,,,,,,-75.9,-75.2,1.4,,,,,
,00:26:09.000,2/18/2022,7.3039325,5.1472410,,,,,,,,,,,,,,,,,,-76.0,-74.8,2.8,,,,,
,00:26:11.000,2/18/2022,7.3039100,5.1472945,,,,,,,,,,,,,,,,,,-75.3,-74.9,3.0,,,,,
,00:26:13.000,2/18/2022,7.3038925,5.1473390,,,,,,,,,,,,,,,,,,-76.2,-77.3,2.9,,,,,
,00:26:15.000,2/18/2022,7.3038740,5.1473835,,,,,,,,,,,,,,,,,,-76.7,-77.5,2.3,,,,,
,00:26:17.000,2/18/2022,7.3038530,5.1474345,,,,,,,,,,,,,,,,,,-75.8,-75.2,2.9,,,,,
,00:26:19.000,2/18/2022,7.3038340,5.1474800,,,,,,,,,,,,,,,,,,-77.0,-75.9,1.6,,,,,
,00:26:21.000,2/18/2022,7.3038160,5.1475235,,,,,,,,,,,,,,,,,,-78.0,-76.7,1.5,,,,,
,00:26:23.000,2/18/2022,7.3037975,5.1475670,,,,,,,,,,,,,,,,,,-79.9,-79.6,3.0,,,,,
,00:26:25.000,2/18/2022,7.3037810,5.1476050,,,,,,,,,,,,,,,,,,-77.4,-78.1,1.8,,,,,
,00:26:27.000,2/18/2022,7.3037630,5.1476440,,,,,,,,,,,,,,,,,,-77.7,-78.0,1.6,,,,,
,00:26:29.000,2/18/2022,7.3037450,5.1476865,,,,,,,,,,,,,,,,,,-79.7,-78.6,3.5,,,,,
,00:26:31.000,2/18/2022,7.3037250,5.1477325,,,,,,,,,,,,,,,,,,-76.6,-77.8,2.3,2.0,,,,
,00:26:33.000,2/18/2022,7.3037050,5.1477730,,,,,,,,,,,,,,,,,,-76.9,-78.2,2.1,,,,,
,00:26:35.000,2/18/2022,7.3036850,5.1478160,,,,,,,,,,,,,,,,,,-77.6,-78.2,3.5,3.0,,,,
,00:26:35.452,2/18/2022,7.3036805,5.1478259,,,,,,,,,,,,,,Handover,,,,,,,,,,,
,00:26:37.000,2/18/2022,7.3036640,5.1478625,,,,,,,,,,,,,,,,,,-74.0,-71.2,4.4,2.0,,,,
,00:26:41.000,2/18/2022,7.3036105,5.1479700,,,,,,,,,,,,,,,,,,-75.0,-75.0,3.0,1.5,,,,
,00:26:43.000,2/18/2022,7.3035800,5.1480345,,,,,,,,,,,,,,,,,,-77.0,-77.0,1.9,,,,,
,00:26:45.000,2/18/2022,7.3035450,5.1481050,,,,,,,,,,,,,,,,,,-73.0,-73.0,,,,,,
,00:26:45.125,2/18/2022,7.3035430,5.1481095,,,,,,,,,,,,,,,"Missing GSM Neighbor, GSM Symmetry",,,,,,,,,,
,00:26:47.000,2/18/2022,7.3035100,5.1481755,,,,,,,,,,,,,,,,,,-71.5,-71.5,,,,,,
,00:26:49.000,2/18/2022,7.3034765,5.1482445,,,,,,,,,,,,,,,,,,-70.7,-70.7,,,,,,
,00:26:51.000,2/18/2022,7.3034455,5.1483135,,,,,,,,,,,,,,,,,,-71.0,-71.0,,,,,,
,00:26:53.000,2/18/2022,7.3034220,5.1483685,,,,,,,,,,,,,,,,,,-72.9,-72.9,,,,,,
,00:27:40.201,2/18/2022,7.3028707,5.1493461,,,,,,,,,,,Call Initiation,,,,,,,,,,,,,,
,00:27:40.851,2/18/2022,7.3028645,5.1493560,,,,,,,,,,Call Attempt,,,,,,,,,,,,,,,
,00:27:41.000,2/18/2022,7.3028630,5.1493585,,,,,,,,,,,,,,,,,,,,,,-79.7,-15.7,-63.9,
,00:27:42.974,2/18/2022,7.3028433,5.1493911,,,,,,Call Established,,Call Setup,,,,,,,,,,,,,,,,,
,00:27:43.000,2/18/2022,7.3028430,5.1493915,,,,,,,,,,,,,,,,,,,,,,-75.1,-11.4,-62.8,
,00:27:45.000,2/18/2022,7.3028230,5.1494235,,,,,,,,,,,,,,,,,,,,,,-77.4,-13.3,-63.6,
,00:27:47.000,2/18/2022,7.3027990,5.1494625,,,,,,,,,,,,,,,,,,,,,,-81.2,-15.6,-65.5,
,00:27:49.000,2/18/2022,7.3027770,5.1495015,,,,,,,,,,,,,,,,,,,,,,-73.5,-13.1,-60.2,
,00:27:51.000,2/18/2022,7.3027585,5.1495300,,,,,,,,,,,,,,,,,,,,,,-72.0,-11.9,-59.9,
,00:27:53.000,2/18/2022,7.3027450,5.1495500,,,,,,,,,,,,,,,,,,,,,,-79.1,-13.8,-64.8,
,00:27:55.000,2/18/2022,7.3027275,5.1495820,,,,,,,,,,,,,,,,,,,,,,-77.9,-13.9,-63.8,
,00:27:57.000,2/18/2022,7.3027025,5.1496320,,,,,,,,,,,,,,,,,,,,,,-74.5,-12.6,-60.9,
,00:27:59.000,2/18/2022,7.3026690,5.1496935,,,,,,,,,,,,,,,,,,,,,,-73.9,-16.6,-57.1,
,00:28:01.000,2/18/2022,7.3026250,5.1497690,,,,,,,,,,,,,,,,,,-60.8,-61.2,3.0,1.5,,,,
,00:28:03.000,2/18/2022,7.3025660,5.1498635,,,,,,,,,,,,,,,,,,-65.9,-65.9,0.0,,,,,
,00:28:04.869,2/18/2022,7.3024982,5.1499671,,,,,,,Call Re-established,,,,,,,,,,,,,,,,,,
,00:28:05.000,2/18/2022,7.3024930,5.1499750,,,,,,,,,,,,,,,,,,-63.4,-63.5,0.0,,,,,
,00:28:07.000,2/18/2022,7.3024095,5.1501035,,,,,,,,,,,,,,,,,,-67.9,-68.6,2.6,1.0,,,,
,00:28:09.000,2/18/2022,7.3023160,5.1502440,,,,,,,,,,,,,,,,,,-69.7,-69.2,2.5,,,,,
,00:28:11.000,2/18/2022,7.3022180,5.1503900,,,,,,,,,,,,,,,,,,-65.4,-64.4,2.4,,,,,
,00:28:13.000,2/18/2022,7.3021160,5.1505365,,,,,,,,,,,,,,,,,,-75.4,-75.5,2.9,,,,,
,00:28:15.000,2/18/2022,7.3020095,5.1506855,,,,,,,,,,,,,,,,,,-73.9,-74.6,2.2,,,,,
,00:28:17.000,2/18/2022,7.3018985,5.1508385,,,,,,,,,,,,,,,,,,-71.8,-69.9,2.1,,,,,
,00:28:19.000,2/18/2022,7.3017850,5.1509905,,,,,,,,,,,,,,,,,,-77.5,-77.1,2.6,,,,,
,00:28:21.000,2/18/2022,7.3016715,5.1511425,,,,,,,,,,,,,,,,,,-78.7,-78.0,2.2,,,,,
,00:28:23.000,2/18/2022,7.3015560,5.1512945,,,,,,,,,,,,,,,,,,-80.2,-79.7,3.3,,,,,
,00:28:25.000,2/18/2022,7.3014375,5.1514435,,,,,,,,,,,,,,,,,,-75.5,-75.0,2.4,,,,,
,00:28:26.497,2/18/2022,7.3013522,5.1515498,,,,Dropped Call,,,,,,,,,,,,,,,,,,,,,
,00:28:27.000,2/18/2022,7.3013235,5.1515840,,,,,,,,,,,,,,,,,,-72.3,-72.4,1.4,,,,,
,00:28:29.000,2/18/2022,7.3012115,5.1517200,,,,,,,,,,,,,,,,,,-70.9,-69.6,2.3,,,,,
,00:28:31.000,2/18/2022,7.3011005,5.1518500,,,,,,,,,,,,,,,,,,-73.0,-72.3,1.7,,,,,
,00:28:33.000,2/18/2022,7.3009935,5.1519795,,,,,,,,,,,,,,,,,,-67.9,-67.3,0.0,,,,,
,00:28:35.000,2/18/2022,7.3008780,5.1521085,,,,,,,,,,,,,,,,,,-72.2,-71.0,1.1,,,,,
,00:28:37.000,2/18/2022,7.3007550,5.1522450,,,,,,,,,,,,,,,,,,-74.4,-75.7,2.5,,,,,
,00:28:39.000,2/18/2022,7.3006255,5.1523875,,,,,,,,,,,,,,,,,,-73.2,-72.8,0.6,,,,,
,00:28:41.000,2/18/2022,7.3004915,5.1525335,,,,,,,,,,,,,,,,,,-75.8,-75.7,2.6,,,,,
,00:28:43.000,2/18/2022,7.3003530,5.1526815,,,,,,,,,,,,,,,,,,-74.0,-73.4,3.1,,,,,
,00:28:45.000,2/18/2022,7.3002110,5.1528285,,,,,,,,,,,,,,,,,,-68.0,-68.8,1.6,,,,,
,00:28:47.000,2/18/2022,7.3000645,5.1529750,,,,,,,,,,,,,,,,,,-66.9,-67.3,0.0,,,,,
,00:28:49.000,2/18/2022,7.2999110,5.1531245,,,,,,,,,,,,,,,,,,-79.6,-79.7,3.6,,,,,
,00:28:51.000,2/18/2022,7.2997510,5.1532745,,,,,,,,,,,,,,,,,,-79.4,-78.6,3.5,,,,,
,00:28:53.000,2/18/2022,7.2995865,5.1534265,,,,,,,,,,,,,,,,,,-77.2,-76.7,2.9,,,,,
,00:28:55.000,2/18/2022,7.2994160,5.1535825,,,,,,,,,,,,,,,,,,-75.0,-75.5,3.1,,,,,
,00:28:57.000,2/18/2022,7.2992390,5.1537400,,,,,,,,,,,,,,,,,,-68.5,-69.0,3.8,,,,,
,00:28:59.000,2/18/2022,7.2990610,5.1538965,,,,,,,,,,,,,,,,,,-68.7,-68.6,3.2,,,,,
,00:29:01.000,2/18/2022,7.2988780,5.1540510,,,,,,,,,,,,,,,,,,-75.3,-74.0,5.3,,,,,
,00:29:03.000,2/18/2022,7.2986980,5.1542045,,,,,,,,,,,,,,,,,,-75.6,-75.3,4.5,,,,,
,00:29:05.000,2/18/2022,7.2985190,5.1543555,,,,,,,,,,,,,,,,,,-67.8,-68.0,3.1,,,,,
,00:29:07.000,2/18/2022,7.2983400,5.1545025,,,,,,,,,,,,,,,,,,-78.7,-78.6,5.7,,,,,
,00:29:09.000,2/18/2022,7.2981635,5.1546460,,,,,,,,,,,,,,,,,,-78.8,-79.0,5.3,,,,,
,00:29:11.000,2/18/2022,7.2979885,5.1547875,,,,,,,,,,,,,,,,,,-79.8,-79.7,6.1,,,,,
,00:29:13.000,2/18/2022,7.2978175,5.1549300,,,,,,,,,,,,,,,,,,-81.9,-82.2,7.0,1.0,,,,
,00:29:13.618,2/18/2022,7.2977652,5.1549733,,,,,,,,,,,,,,Handover,,,,,,,,,,,
,00:29:15.000,2/18/2022,7.2976510,5.1550690,,,,,,,,,,,,,,,,,,-70.4,-70.7,4.1,2.0,,,,
,00:29:17.000,2/18/2022,7.2974870,5.1552035,,,,,,,,,,,,,,,,,,-70.1,-69.8,2.2,,,,,
,00:29:19.000,2/18/2022,7.2973270,5.1553355,,,,,,,,,,,,,,,,,,-69.7,-69.2,2.6,,,,,
,00:29:21.000,2/18/2022,7.2971700,5.1554650,,,,,,,,,,,,,,,,,,-63.2,-63.6,2.7,,,,,
,00:29:23.000,2/18/2022,7.2970200,5.1555935,,,,,,,,,,,,,,,,,,-64.8,-64.1,0.6,1.0,,,,
,00:29:25.000,2/18/2022,7.2968790,5.1557175,,,,,,,,,,,,,,,,,,-70.7,-71.1,3.8,,,,,
,00:29:27.000,2/18/2022,7.2967540,5.1558215,,,,,,,,,,,,,,,,,,-67.9,-68.2,3.2,,,,,
,00:29:29.000,2/18/2022,7.2966480,5.1559090,,,,,,,,,,,,,,,,,,-68.9,-68.1,3.0,2.0,,,,
,00:29:31.000,2/18/2022,7.2965510,5.1559900,,,,,,,,,,,,,,,,,,-66.9,-66.6,0.3,,,,,
,00:29:33.000,2/18/2022,7.2964540,5.1560680,,,,,,,,,,,,,,,,,,-67.6,-67.8,0.6,,,,,
,00:29:35.000,2/18/2022,7.2963600,5.1561460,,,,,,,,,,,,,,,,,,-67.1,-66.3,2.4,,,,,
